productId,name,productFamily,active,candidateCapabilities,relationTypes,confidence,evidence,coverageStatus,reviewReason
32,Barra Olímpica 20kg Training | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1198,Piso de Caucho Interlock 100x100cm x 15mm (Unidad) Sin Bordes,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
1338,Banco Regulable Negro | KONG,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1505,Dual Abductor / Aductor MO 2.0 | Obelix®,SELECTORIZED_MACHINE,true,ABDUCTOR;ADDUCTOR,DIRECT,EXPLICIT,NAME:NAME:abductor:NAME_ABDUCTOR_EXPLICIT_V1: | NAME:NAME:aductor:NAME_ADDUCTOR_EXPLICIT_V1:,UNMODELED,
31,Barra Olímpica 20kg Classic Serie | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1273,Prensa Inclinada 45° Lineal MO 2.0 | Obelix®,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
537,Set 50kg Maletí­n Cast Iron,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1517,Polea Cruzada Corta MO 2.0 | Obelix®,CABLE_MACHINE,true,,,,,INSUFFICIENT_EVIDENCE,
439,Banco Regulable Pro | HWM,BENCH,false,,,,,NO_CAPABILITY_APPLICABLE,
1551,Banco Multifunción Leg/Curl Extension ZR Series | PROmachine,BENCH,true,LEG_CURL,DIRECT,EXPLICIT,NAME:NAME:leg curl:NAME_LEG_CURL_EXPLICIT_V1: | STRUCTURED_FEATURE:12:Peso máximo de carga: Leg/Curl: 100 kg.:FEATURE_NAME_LEG_CURL_EXPLICIT_V1:,UNMODELED,
366,Set 20kg Maletín Cast Iron,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
536,Set 30kg Maletín Cast Iron,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1183,Pack 105kg Mancuernas Hexagonales + Rack Vertical | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1550,Banco Regulable Alpha | HWM®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1543,Power Rack Alpha | HWM®,RACK_CAGE,true,DIP;PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 150 kg (barra pull up - soporte de fondos):FEATURE_NAME_DIP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation. | STRUCTURED_FEATURE:11:Peso máximo de usuario: 150 kg (barra pull up - soporte de fondos):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
611,Barra Olímpica Cerakote Rojo 20kg | KONG,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
33,Barra Olímpica 15kg Training | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
824,Par Bumper Plates Eco 10kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
1455,Wall Crossover Black ZR Series | PROmachine,CABLE_MACHINE,true,,,,,UNMODELED,
899,Lat Pulldown Heavy Duty Series | HWM®,CABLE_MACHINE,true,LAT_PULLDOWN,DIRECT,EXPLICIT,NAME:NAME:lat pulldown:NAME_LAT_PULLDOWN_EXPLICIT_V1:,UNMODELED,
154,Colchoneta Pu Negro 100x50x5cm| HWM®,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
1506,Dual Polea Alta / Remo Bajo MO 2.0 | Obelix®,CABLE_MACHINE,true,LAT_PULLDOWN;ROW,DIRECT,EXPLICIT,NAME:NAME:polea alta:NAME_LAT_PULLDOWN_EXPLICIT_V1: | NAME:NAME:polea alta remo:NAME_ROW_EXPLICIT_V1:,UNMODELED,
1532,Cámara Hiperbárica ST801 1.5ATA | O2Life,RECOVERY_TOOL,true,,,,,UNMODELED,
230,Par Mancuernas Hexagonales 15kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
506,Palmeta de Caucho 50x50cm x 25mm (Unidad),FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
229,Par Mancuernas Hexagonales 12.5kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1322,Tatami Eva Mat Negro/Gris Puzzle c/borde 100x100cm 20mm (Unidad),FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
153,Par Colchonetas de Impacto | HWM®,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
232,Par Mancuernas Hexagonales 20kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
228,Par Mancuernas Hexagonales 10kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
722,Pack 4 Palmetas de Caucho 100x100cm 15mm,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
7,Pack 4 Bandas de Resistencia | HWM®,BAND_SUSPENSION,true,,,,,NO_CAPABILITY_APPLICABLE,
111,Par Crumb Bumper Plates 25Lbs | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
816,Cinturón de Levantamiento Heavy Duty | HWM,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
1486,Bicicleta de Spinning 850S | VORTEC,CARDIO_MACHINE,true,,,,,UNMODELED,
227,Par Mancuernas Hexagonales 7.5kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
746,Squat Rack | KONG,RACK_CAGE,false,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: Barra dominadas: 250 kg.:FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation. | STRUCTURED_FEATURE:47:Diámetro de agarre: Barra dominadas: 30 mm.:FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence. | SQUAT: Candidate capability is deferred from Training Semantics V1.
330,Pack 15kg Fraccionales | HWM®,WEIGHT_PLATE,false,,,,,UNMODELED,
430,Bicicleta de Spinning Move | Obelix,CARDIO_MACHINE,true,,,,,UNMODELED,
823,Par Bumper Plates Eco 5kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
1862,Jaula Smith Machine ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 100 kg. barra de dominadas:FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
85,Cajón Pliométrico Acolchado 3 en 1 (75x50x60cm) | HWM®,,true,,,,,UNMODELED,
872,Colchoneta Oxford Negro/Rojo 100x50x5cm | FullFit,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
1499,Par Discos Olímpicos Grip Rubber 20kg | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1497,Par Discos Olímpicos Grip Rubber 10kg | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
144,Par Discos Preolímpicos 5kg | Barbell,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
110,Par Crumb Bumper Plates 15Lbs | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
389,Rack de Almacenamiento Mancuernas 3 Niveles | HWM®,STORAGE,true,,,,,NO_CAPABILITY_APPLICABLE,
1118,Banco Preolímpico Multifuncional Pro | Forza,BENCH,true,LEG_CURL,DIRECT,HIGH,STRUCTURED_FEATURE:12:Peso máximo de carga: Accesorio Leg Curl/Extension: 40 kg.:FEATURE_NAME_LEG_CURL_EXPLICIT_V1:,UNMODELED,
887,Power Rack Heavy Duty Series | HWM,RACK_CAGE,false,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 300 kg. (Barra pull up):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
251,Power Rack de Muro Plegable | HWM,RACK_CAGE,false,,,,,UNMODELED,
35,Barra Olímpica Z 6.5kg | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
57,Balón Medicinal 5kg Color Series | HWM®,BALL_BAG,true,,,,,UNMODELED,
610,Barra Olímpica Cerakote Pink 15kg | KONG,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
109,Par Crumb Bumper Plates 10Lbs | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
724,Pack 100kg Classic Black + Training 20kg | HWM®,,false,,,,,UNMODELED,
1867,Banco Regulable Multifuncional B814 ZR Series | PROmachine,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
425,Set Body Pump | FullFit,,true,,,,,UNMODELED,
774,Rack de Almacenamiento Discos y Barra Olímpica con ruedas | HWM®,STORAGE,true,,,,,NO_CAPABILITY_APPLICABLE,
80,Magnesio 56gr (Unidad) | Araknido,,true,,,,,UNMODELED,
155,Colchoneta Pu Negro/Rojo 100x50x5cm | FullFit,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
575,Par Discos Olímpicos 45lb | Barbell Standard,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1117,Banco Regulable Plegable 1.0 | Forza,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
58,Balón Medicinal 7kg Color Series | HWM®,BALL_BAG,true,,,,,UNMODELED,
90,Soga de Trepa 7mt | HWM®,ROPE_SLED,true,,,,,UNMODELED,
1152,Pack 100kg Eco Series | HWM®,WEIGHT_PLATE,false,,,,,UNMODELED,
2061,Banco Regulable Delta | HWM®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1548,Banco Regulable Plegable Delta | HWM®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
795,Barra Olímpica Cerakote Black 20kg | KONG,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
545,Barra Olímpica 20kg 220cm Eco Serie | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
145,Par Discos Preolímpicos 10kg | Barbell,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
976,Wall Crossover ZR Series | PROmachine,CABLE_MACHINE,false,,,,,UNMODELED,
1187,Dual Cable Cross Max II MO Series | Obelix,CABLE_MACHINE,false,,,,,UNMODELED,
186,Kettlebell Acero 20kg | HWM®,KETTLEBELL,true,,,,,UNMODELED,
1055,Piso De Caucho 1x1mt 15mm (Unidad) | 2° Selección,FLOORING,,,,,,NO_CAPABILITY_APPLICABLE,
24,Barra Olímpica Hexagonal 20kg | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
226,Par Mancuernas Hexagonales 5kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
761,Squat Rack Lite Series | HWM®,RACK_CAGE,true,,,,,UNMODELED,SQUAT: Candidate capability is deferred from Training Semantics V1.
113,Par Crumb Bumper Plates 45Lbs | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
21,Barra Olímpica 20kg Elite | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1112,Banco Sentadilla Búlgara | HWM®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,SQUAT: Candidate capability is deferred from Training Semantics V1.
1577,2da Selección - Palmeta De Caucho 100x100cm 15mm (Unidad),FLOORING,,,,,,NO_CAPABILITY_APPLICABLE,
245,Banco Hip Thrust 1.0 | HWM,BENCH,false,HIP_THRUST,DIRECT,EXPLICIT,NAME:NAME:hip thrust:NAME_HIP_THRUST_EXPLICIT_V1:,UNMODELED,
1337,Banco Hip Thrust 2.0 | HWM®,BENCH,true,HIP_THRUST,DIRECT,EXPLICIT,NAME:NAME:hip thrust:NAME_HIP_THRUST_EXPLICIT_V1:,UNMODELED,
231,Par Mancuernas Hexagonales 17.5kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1161,Bicicleta de Spinning Training Lite Series | Obelix,CARDIO_MACHINE,true,,,,,UNMODELED,
